period,hour,demand(MWh),air_temp,precipitable_water,humidity
2023-10-04,4,506.815,18.2,0,82
2023-10-04,5,506.994,18.6,0,84
2023-10-04,6,521.285,17.8,0,85
2023-10-04,7,552.686,18.2,0,85
2023-10-04,8,592.26,20.6,0,80
2023-10-04,9,613.263,22.3,0,72
2023-10-04,10,627.971,23.1,0,61
2023-10-04,11,628.259,23.7,0,60
2023-10-04,12,619.553,23.8,0,62
2023-10-04,13,603.247,23.4,0,57
2023-10-04,14,625.226,23.8,0,54
2023-10-04,15,636.254,24.2,0,53
2023-10-04,16,661.293,23.8,0,52
2023-10-04,17,702.752,22.9,0,57
2023-10-04,18,738.786,21.6,0,65
2023-10-04,19,759.502,21.3,0,71
2023-10-04,20,755.013,21.2,0,75
2023-10-04,21,731.07,21.1,0,74
2023-10-04,22,698.176,21.1,0,69
2023-10-04,23,673.185,21.3,0,68
2023-10-05,0,637.263,21.4,0,73
2023-10-05,1,591.974,21.8,0,75
2023-10-05,2,555.142,21.4,0,74
2023-10-05,3,538.723,21.2,0,56
2023-10-05,4,525.684,20.7,0,64
2023-10-05,5,524.429,20.4,0,50
2023-10-05,6,532.895,20,0,54
2023-10-05,7,564.172,19.5,0,49
2023-10-05,8,611.212,19.2,0,48
2023-10-05,9,633.715,19.4,0,45
2023-10-05,10,649.371,20.8,0,46
2023-10-05,11,607.593,21.1,0,44
2023-10-05,12,577.289,20.9,0,43
2023-10-05,13,571.594,21.4,0,44
2023-10-05,14,591.778,21,0,45
2023-10-05,15,601.695,20.8,0,47
2023-10-05,16,620.582,20.1,0,49
2023-10-05,17,666.602,19.3,0,54
2023-10-05,18,708.999,18.6,0,58
2023-10-05,19,734.938,18.3,0,58
2023-10-05,20,732.578,18.1,0,54
2023-10-05,21,713.578,18.1,0,57
2023-10-05,22,683.076,17.9,0,59
2023-10-05,23,657.779,16.2,0,69
2023-10-06,0,623.813,16.9,0,68
2023-10-06,1,580.254,17.9,0,66
2023-10-06,2,546.409,17.8,0,66
2023-10-06,3,529.369,17.7,0,67
2023-10-06,4,515.519,17.9,0,67
2023-10-06,5,516.143,17.9,0,66
2023-10-06,6,527.381,17.9,0,68
2023-10-06,7,554.926,17.5,0,63
2023-10-06,8,603.757,18,0,54
2023-10-06,9,621.289,18.7,0,52
2023-10-06,10,654.97,19.8,0,50
2023-10-06,11,606.049,19.8,0,48
2023-10-06,12,636.848,20.8,0,41
2023-10-06,13,612.402,20.3,0,41
2023-10-06,14,629.805,19.8,0,44
2023-10-06,15,680.183,19.3,0,47
2023-10-06,16,681.045,19.4,0,51
2023-10-06,17,692.048,19.4,0,53
2023-10-06,18,706.322,19.2,0,52
2023-10-06,19,729.669,19.6,0,51
2023-10-06,20,726.364,17.9,0,59
2023-10-06,21,705.523,18.2,0,59
2023-10-06,22,678.845,19.5,0,57
2023-10-06,23,656.81,19.3,0,58
2023-10-07,0,626.674,19.4,0,62
2023-10-07,1,587.703,19.5,0,54
2023-10-07,2,556.574,18.6,0,57
2023-10-07,3,530.51,19.3,0,53
2023-10-07,4,518.434,17.5,0,65
2023-10-07,5,517.36,18,0,59
2023-10-07,6,530.081,17.5,0,64
2023-10-07,7,549.619,18.1,0,59
2023-10-07,8,579.084,17.9,0,65
2023-10-07,9,614.651,18.9,0,62
2023-10-07,10,628.985,19.9,0,63
2023-10-07,11,650.876,20.2,0,65
2023-10-07,12,646.621,20.2,0,71
2023-10-07,13,642.771,19.4,0,75
2023-10-07,14,652.872,19.9,0,76
2023-10-07,15,666.938,19.7,0,78
2023-10-07,16,676.632,19.4,0,79
2023-10-07,17,686.201,18.9,0,79
2023-10-07,18,699.855,18.6,0,84
2023-10-07,19,717.585,16.8,0.5,86
2023-10-07,20,707.941,17.5,0,79
2023-10-07,21,690.696,17.5,0,81
2023-10-07,22,667.687,18.2,0,81
2023-10-07,23,643.307,17.2,0.5,89
2023-10-08,0,624.292,17.5,1,92
2023-10-08,1,588.433,17.7,1.5,92
2023-10-08,2,550.524,17.6,0,92
2023-10-08,3,532.91,18.6,1.5,91
2023-10-08,4,520.844,19.2,1.5,91
2023-10-08,5,519.076,19.1,0.5,89
2023-10-08,6,528.109,19.4,0,87
2023-10-08,7,546.402,19.1,0,84
2023-10-08,8,571.479,20.1,0,76
2023-10-08,9,593.756,20.7,0,67
2023-10-08,10,617.603,20.4,0,80
2023-10-08,11,600.872,22.2,0,64
2023-10-08,12,573.229,23.8,0,56
2023-10-08,13,572.282,23.9,0,58
2023-10-08,14,574.363,22.2,0,71
2023-10-08,15,588.233,21.8,0,69
2023-10-08,16,610.911,21.6,0,73
2023-10-08,17,646.198,21.6,0,71
2023-10-08,18,682.326,20.8,0,74
2023-10-08,19,710.622,20.5,0,70
2023-10-08,20,704.139,20,0,66
2023-10-08,21,692.878,19.4,0,64
2023-10-08,22,668.694,19.4,0,68
2023-10-08,23,646.019,19.4,0,70
2023-10-09,0,619.062,19.3,0,70
2023-10-09,1,578.272,19.5,0,73
2023-10-09,2,546.085,19.3,0,77
2023-10-09,3,526.947,19,0,78
2023-10-09,4,514.844,19.2,0,79
2023-10-09,5,514.072,20,0,77
2023-10-09,6,526.984,20.1,0,76
2023-10-09,7,548.475,18.9,0,80
2023-10-09,8,565.457,20.3,0,76
2023-10-09,9,579.532,20.7,0,72
2023-10-09,10,571.607,21.2,0,70
2023-10-09,11,577.045,22,0,66
2023-10-09,12,601.063,22.4,0,66
2023-10-09,13,616.513,22.9,0,65
2023-10-09,14,623.747,22.3,0,62
2023-10-09,15,596.37,22.6,0,60
2023-10-09,16,642.362,21.8,0,63
2023-10-09,17,676.441,21.3,0,66
2023-10-09,18,700.701,20.9,0,71
2023-10-09,19,728.587,20.7,0,73
2023-10-09,20,730.51,20.5,0,73
2023-10-09,21,711.03,20.3,0,73
2023-10-09,22,682.156,19.9,0,80
2023-10-09,23,650.439,19.6,0,79
2023-10-10,0,622.696,19.9,0,77
2023-10-10,1,577.964,19.7,0,77
2023-10-10,2,548.326,19.9,0,74
2023-10-10,3,528.384,19.8,0,76
2023-10-10,4,513.754,19.5,0,68
2023-10-10,5,515.092,19.5,0,67
2023-10-10,6,533.752,19.6,0,58
2023-10-10,7,563.763,19.2,0,58
2023-10-10,8,593.153,20,0,58
2023-10-10,9,606.231,20.7,0,50
2023-10-10,10,609.324,21.1,0,56
2023-10-10,11,592.639,21.4,0,54
2023-10-10,12,589.3,21.5,0,58
2023-10-10,13,576.998,21.5,0,56
2023-10-10,14,596.451,22.1,0,55
2023-10-10,15,637.213,21.7,0,56
2023-10-10,16,669.787,21.3,0,59
2023-10-10,17,702.318,20.5,0,63
2023-10-10,18,728.471,19.9,0,67
2023-10-10,19,748.047,19.9,0,67
2023-10-10,20,739.369,20.1,0,67
2023-10-10,21,721.232,20.1,0,67
2023-10-10,22,690.346,19.9,0,69
2023-10-10,23,660.072,19.6,0,70
2023-10-11,0,633.338,17.3,0,80
2023-10-11,1,587.807,17.2,0,82
2023-10-11,2,556.643,17.4,0,78
2023-10-11,3,534.571,17.5,0,81
2023-10-11,4,522.464,17.6,0,80
2023-10-11,5,522.048,17,0,82
2023-10-11,6,537.717,16.6,0,86
2023-10-11,7,571.283,16.8,0,85
2023-10-11,8,605.26,19.8,0,76
2023-10-11,9,625.51,21.5,0,66
2023-10-11,10,638.521,21.6,0,67
2023-10-11,11,623.521,21.9,0,65
2023-10-11,12,616.858,22,0,64
2023-10-11,13,610.081,22.1,0,66
2023-10-11,14,634.006,22.4,0,66
2023-10-11,15,653.673,22.3,0,64
2023-10-11,16,671.823,22.2,0,63
2023-10-11,17,697.796,22.1,0,59
2023-10-11,18,730.628,21,0,57
2023-10-11,19,757.11,19.8,0,61
2023-10-11,20,748.647,18.8,0,59
2023-10-11,21,727.526,17,0,60
2023-10-11,22,694.899,17.1,0,62
2023-10-11,23,666.947,17.6,0,65
2023-10-12,0,636.613,18.3,0,63
2023-10-12,1,594.816,17.4,0,66
2023-10-12,2,562.939,17.1,0,67
2023-10-12,3,539.289,17.2,0,65
2023-10-12,4,525.145,16.3,0,70
2023-10-12,5,525.089,16.4,0,71
2023-10-12,6,539.417,16.1,0,71
2023-10-12,7,573.559,17.8,0,63
2023-10-12,8,601.533,19.2,0,63
2023-10-12,9,609.281,21.4,0,58
2023-10-12,10,610.396,21.7,0,55
2023-10-12,11,608.455,22,0,60
2023-10-12,12,599.254,21.7,0,60
2023-10-12,13,586.23,22,0,58
2023-10-12,14,599.967,21.9,0,55
2023-10-12,15,616.684,21.8,0,49
2023-10-12,16,638.874,21.7,0,46
2023-10-12,17,681.053,21.2,0,53
2023-10-12,18,725.107,20.3,0,52
2023-10-12,19,750.934,19.2,0,57
2023-10-12,20,744.525,18.2,0,63
2023-10-12,21,724.94,16.3,0,74
2023-10-12,22,693.301,15.7,0,78
2023-10-12,23,666.985,15.4,0,79
2023-10-13,0,638.978,15.1,0,81
2023-10-13,1,593.353,16.6,0,73
2023-10-13,2,560.372,16.9,0,75
2023-10-13,3,537.413,17.6,0,70
2023-10-13,4,524.763,17.3,0,73
2023-10-13,5,526.453,17.4,0,73
2023-10-13,6,540.295,17.8,0,73
2023-10-13,7,575.776,17.4,0,76
2023-10-13,8,614.247,19.3,0,68
2023-10-13,9,640.232,21.6,0,61
2023-10-13,10,641.766,21.8,0,62
2023-10-13,11,651.245,21.5,0,62
2023-10-13,12,616.391,21.7,0,63
2023-10-13,13,602.672,21.7,0,60
2023-10-13,14,635.864,22.1,0,60
2023-10-13,15,662.756,21.7,0,61
2023-10-13,16,688.594,21.2,0,63
2023-10-13,17,707.473,21,0,65
2023-10-13,18,727.045,20.6,0,66
2023-10-13,19,747.658,19.7,0,69
2023-10-13,20,738.195,19.1,0,72
2023-10-13,21,722.018,18.9,0,71
2023-10-13,22,693.981,18.7,0,71
2023-10-13,23,671.02,18.8,0,70
2023-10-14,0,645.878,18.2,0,74
2023-10-14,1,601.003,17.6,0,76
2023-10-14,2,566.527,17.7,0,78
2023-10-14,3,542.354,17.8,0,78
2023-10-14,4,527.245,17.6,0,79
2023-10-14,5,525.532,17.5,0,81
2023-10-14,6,538.289,17.1,0,82
2023-10-14,7,559.974,16.2,0,86
2023-10-14,8,572.719,19.3,0,74
2023-10-14,9,567.243,20.8,0,56
2023-10-14,10,561.723,21.2,0,53
2023-10-14,11,556.859,21.9,0,51
2023-10-14,12,556.152,22.2,0,55
2023-10-14,13,576.013,22.1,0,60
2023-10-14,14,576.817,21.7,0,58
2023-10-14,15,587.316,21.3,0,57
2023-10-14,16,612.467,21.6,0,58
2023-10-14,17,641.36,21.5,0,55
2023-10-14,18,685.567,21.2,0,52
2023-10-14,19,717.18,21.1,0,49
2023-10-14,20,715.063,21,0,48
2023-10-14,21,699.681,18.6,0,66
2023-10-14,22,680.41,20.3,0.5,63
2023-10-14,23,647.893,20,0,58
2023-10-15,0,629.232,19.8,0,60
2023-10-15,1,590.507,18.3,2,77
2023-10-15,2,557.011,19.4,0,66
2023-10-15,3,537.275,19.4,0,61
2023-10-15,4,523.619,19.1,0,63
2023-10-15,5,520.524,18.8,0,65
2023-10-15,6,533.231,19.1,0,63
2023-10-15,7,552.274,19.4,0,65
2023-10-15,8,560.141,19.7,0,63
2023-10-15,9,552.325,20,0,65
2023-10-15,10,544.825,20.3,0,60
2023-10-15,11,544.852,21.1,0,57
2023-10-15,12,536.221,21,0,55
2023-10-15,13,536.626,21.3,0,53
2023-10-15,14,540.366,21.6,0,53
2023-10-15,15,550.102,21.4,0,53
2023-10-15,16,574.88,21.3,0,54
2023-10-15,17,621.65,21,0,54
2023-10-15,18,673.405,20.3,0,62
2023-10-15,19,710.236,20.1,0,52
2023-10-15,20,707.838,19.9,0,55
2023-10-15,21,692.461,19.6,0,56
2023-10-15,22,666.275,19.3,0,54
2023-10-15,23,641.696,18.8,0,55
2023-10-16,0,613.949,19.8,0,56
2023-10-16,1,572.681,19.8,0,52
2023-10-16,2,541.788,19.7,0,54
2023-10-16,3,516.536,19.7,0,51
2023-10-16,4,512.264,19.9,0,51
2023-10-16,5,511.427,19.5,0,52
2023-10-16,6,529.645,19.2,0,59
2023-10-16,7,564.041,19.9,0,56
2023-10-16,8,598.226,20.4,0,56
2023-10-16,9,613.494,20.9,0,63
2023-10-16,10,619.571,20.4,0,70
2023-10-16,11,622.78,20.5,0,66
2023-10-16,12,613.902,20.6,0,62
2023-10-16,13,589.533,20.6,0,61
2023-10-16,14,599.592,20.9,0,63
2023-10-16,15,618.709,19.8,0,61
2023-10-16,16,641.629,19.3,0,58
2023-10-16,17,678.451,18.8,0,57
2023-10-16,18,719.222,17.9,0,58
2023-10-16,19,740.029,17.5,0,60
2023-10-16,20,733.823,17.3,0,62
2023-10-16,21,713.918,17.2,0,61
2023-10-16,22,684.188,17,0,63
2023-10-16,23,660.004,16.9,0,65
2023-10-17,0,629.486,16.8,0,64
2023-10-17,1,588.464,16.8,0,63
2023-10-17,2,555.5,16.6,0,63
2023-10-17,3,534.635,16.9,0,65
2023-10-17,4,524.339,17,0,62
2023-10-17,5,523.153,16.6,0,63
2023-10-17,6,535.383,16.9,0,65
2023-10-17,7,571.973,17,0,66
2023-10-17,8,602.138,18.1,0,62
2023-10-17,9,605.926,19.2,0,56
2023-10-17,10,597.31,19.7,0,56
2023-10-17,11,581.668,19.4,0,55
2023-10-17,12,568.958,19.9,0,56
2023-10-17,13,559.453,20.8,0,55
2023-10-17,14,577.791,20.3,0,55
2023-10-17,15,589.56,21.3,0,56
2023-10-17,16,623.176,21,0,57
2023-10-17,17,668.908,19.9,0,58
2023-10-17,18,714.591,18.3,0,62
2023-10-17,19,738.763,17.8,0,64
2023-10-17,20,733.168,15,0,76
2023-10-17,21,714.45,13.9,0,83
2023-10-17,22,684.632,13.4,0,86
2023-10-17,23,658.437,13,0,88
2023-10-18,0,630.057,12.8,0,89
2023-10-18,1,583.873,12.6,0,90
2023-10-18,2,553.266,11.9,0,92
2023-10-18,3,530.613,12.1,0,92
2023-10-18,4,518.293,12.4,0,93
2023-10-18,5,518.401,11.7,0,93
2023-10-18,6,535.563,12,0,94
2023-10-18,7,569.296,12,0,93
2023-10-18,8,599.986,17.4,0,83
2023-10-18,9,604.271,19,0,69
2023-10-18,10,597.045,19.5,0,66
2023-10-18,11,593.262,20.8,0,63
2023-10-18,12,580.198,21.4,0,63
2023-10-18,13,567.248,20.7,0,65
2023-10-18,14,592.075,20.7,0,62
2023-10-18,15,618.098,21.2,0,65
2023-10-18,16,650.075,20.4,0,69
2023-10-18,17,685.983,20.3,0,70
2023-10-18,18,723.766,19.8,0,74
2023-10-18,19,747.858,17.8,0,84
2023-10-18,20,741.343,16.5,0,86
2023-10-18,21,721.261,17.1,0,81
2023-10-18,22,692.584,16.5,0,83
2023-10-18,23,666.598,16.2,0,83
2023-10-19,0,635.939,16.5,0,82
2023-10-19,1,591.849,16.8,0,81
2023-10-19,2,559.777,16.4,0,83
2023-10-19,3,536.693,17,0,80
2023-10-19,4,522.796,17.7,0,78
2023-10-19,5,523.806,17.6,0,80
2023-10-19,6,539.897,17.5,0,79
2023-10-19,7,573.539,18,0,79
2023-10-19,8,609.17,19.6,0,77
2023-10-19,9,620.714,21.8,0,68
2023-10-19,10,618.174,22,0,62
2023-10-19,11,618.656,23.4,0,59
2023-10-19,12,612.539,23.1,0,59
2023-10-19,13,607.748,23.3,0,60
2023-10-19,14,635.116,23.4,0,62
2023-10-19,15,652.803,22.7,0,64
2023-10-19,16,672.942,23.2,0,63
2023-10-19,17,700.202,22.9,0,66
2023-10-19,18,732.84,21.7,0,74
2023-10-19,19,757.509,20,0,78
2023-10-19,20,746.968,20,0,77
2023-10-19,21,724.33,19.8,0,77
2023-10-19,22,694.96,19.7,0,80
2023-10-19,23,670.562,19.2,0,83
2023-10-20,0,641.829,19.1,0,86
2023-10-20,1,596.57,19.2,0.5,90
2023-10-20,2,560.56,17.9,0.5,78
2023-10-20,3,543.706,17.7,0,66
2023-10-20,4,521.878,17.5,0,62
2023-10-20,5,521.191,17.1,0,66
2023-10-20,6,540.268,16.4,0,70
2023-10-20,7,575.514,16.2,0,74
2023-10-20,8,627.073,16.2,0,71
2023-10-20,9,663.303,16.2,0,70
2023-10-20,10,679.374,16.1,0,70
2023-10-20,11,686.549,16.9,0,58
2023-10-20,12,658.426,17.1,0,50
2023-10-20,13,596.286,18.8,0,54
2023-10-20,14,580.856,19.4,0,42
2023-10-20,15,582.299,19,0,45
2023-10-20,16,618.935,17.9,0,52
2023-10-20,17,670.26,17,0,51
2023-10-20,18,712.778,16.3,0,49
2023-10-20,19,729.634,16.2,0,52
2023-10-20,20,722.444,15.9,0,53
2023-10-20,21,701.958,15.6,0,56
2023-10-20,22,683.055,15.4,0,54
2023-10-20,23,651.072,15.3,0,55
2023-10-21,0,638.87,15.1,0,53
2023-10-21,1,597.125,15.5,0,57
2023-10-21,2,564.493,15.8,0,54
2023-10-21,3,543.072,16,0,56
2023-10-21,4,526.014,16.1,0,44
2023-10-21,5,525.554,15.8,0,54
2023-10-21,6,539.119,15.7,0,60
2023-10-21,7,561.009,15.5,0,59
2023-10-21,8,573.621,15.8,0,55
2023-10-21,9,563.044,16.3,0,50
2023-10-21,10,540.165,16.7,0,48
2023-10-21,11,524.441,17.3,0,41
2023-10-21,12,509.739,17.3,0,41
2023-10-21,13,500.776,17.9,0,45
2023-10-21,14,513.491,17.9,0,49
2023-10-21,15,532.276,18,0,50
2023-10-21,16,570.403,18.3,0,47
2023-10-21,17,616.746,18.1,0,49
2023-10-21,18,671.8,17.9,0,52
2023-10-21,19,703.967,17.9,0,53
2023-10-21,20,700.911,18.1,0,56
2023-10-21,21,690.346,18.2,0,56
2023-10-21,22,667.056,17.6,0,64
2023-10-21,23,645.154,17.2,0,64
2023-10-22,0,622.868,17,0,65
2023-10-22,1,582.76,16.8,0,65
2023-10-22,2,552.751,16.6,0,65
2023-10-22,3,530.573,16.8,0,65
2023-10-22,4,516.073,14.8,0,69
2023-10-22,5,517.303,13.5,0,71
2023-10-22,6,529.623,12.3,0,77
2023-10-22,7,549.693,11.9,0,80
2023-10-22,8,552.401,16.3,0,63
2023-10-22,9,527.584,18.4,0,54
2023-10-22,10,510.465,18.8,0,55
2023-10-22,11,515.117,18.6,0,56
2023-10-22,12,507.549,20.4,0,53
2023-10-22,13,499.708,20.7,0,49
2023-10-22,14,523.888,19.5,0,55
2023-10-22,15,535.678,20.6,0,54
2023-10-22,16,574.699,19.4,0,54
2023-10-22,17,620.513,18.6,0,57
2023-10-22,18,663.823,18.6,0,52
2023-10-22,19,700.895,16.6,0,69
2023-10-22,20,694.7,15.9,0,73
2023-10-22,21,683.859,14.6,0,76
2023-10-22,22,658.442,13.5,0,81
2023-10-22,23,634.31,13.3,0,82
2023-10-23,0,609.939,12.9,0,85
2023-10-23,1,569.207,12.9,0,84
2023-10-23,2,539.445,12.5,0,86
2023-10-23,3,522.072,12.5,0,85
2023-10-23,4,511.619,12.6,0,84
2023-10-23,5,512.71,12.5,0,83
2023-10-23,6,530.235,11.5,0,88
2023-10-23,7,564.505,12.6,0,86
2023-10-23,8,593.092,16.8,0,67
2023-10-23,9,596.953,18.9,0,54
2023-10-23,10,591.303,19.6,0,50
2023-10-23,11,579.178,20.2,0,49
2023-10-23,12,567.495,20.3,0,47
2023-10-23,13,568.896,21.7,0,52
2023-10-23,14,605.395,20.2,0,51
2023-10-23,15,618.844,20.5,0,51
2023-10-23,16,640.287,20,0,51
2023-10-23,17,676.628,19.4,0,56
2023-10-23,18,715.401,17.8,0,63
2023-10-23,19,736.717,15.4,0,74
2023-10-23,20,729.838,14.6,0,78
2023-10-23,21,711.286,13.4,0,83
2023-10-23,22,683.537,14,0,77
2023-10-23,23,657.292,14,0,78
2023-10-24,0,629.866,13.8,0,79
2023-10-24,1,584.126,12.8,0,84
2023-10-24,2,553.168,12.6,0,85
2023-10-24,3,531.376,12.1,0,86
2023-10-24,4,519.774,12.2,0,87
2023-10-24,5,523.839,11.6,0,89
2023-10-24,6,541.785,11.5,0,91
2023-10-24,7,574.436,12.2,0,91
2023-10-24,8,607.125,14.5,0,84
2023-10-24,9,625.559,18.8,0,63
2023-10-24,10,595.42,19.9,0,57
2023-10-24,11,608.059,20.3,0,53
2023-10-24,12,604.718,21.1,0,52
2023-10-24,13,584.104,20.7,0,53
2023-10-24,14,590.563,20.7,0,56
2023-10-24,15,610.937,20.7,0,52
2023-10-24,16,651.408,20.5,0,57
2023-10-24,17,691.444,20.1,0,54
2023-10-24,18,719.949,18.9,0,60
2023-10-24,19,742.293,16.9,0,71
2023-10-24,20,733.544,15.8,0,75
2023-10-24,21,715.27,15.5,0,71
2023-10-24,22,687.116,14.8,0,72
2023-10-24,23,663.402,14.5,0,76
2023-10-25,0,635.49,14.3,0,79
2023-10-25,1,590.696,14.5,0,76
2023-10-25,2,558.066,14.2,0,80
2023-10-25,3,537.721,13.6,0,83
2023-10-25,4,527.038,14.8,0,82
2023-10-25,5,528.34,14.2,0,85
2023-10-25,6,546.499,14,0,87
2023-10-25,7,578.924,14.9,0,82
2023-10-25,8,608.202,18.5,0,70
2023-10-25,9,614.712,21.9,0,57
2023-10-25,10,612.734,23.1,0,52
2023-10-25,11,603.942,23.3,0,53
2023-10-25,12,585.884,22,0,56
2023-10-25,13,574.972,22.4,0,59
2023-10-25,14,602.654,22.2,0,62
2023-10-25,15,626.03,22.5,0,61
2023-10-25,16,650.551,22.1,0,62
2023-10-25,17,691.946,21.5,0,64
2023-10-25,18,726.02,20.7,0,70
2023-10-25,19,747.635,17.5,0,84
2023-10-25,20,739.799,16.4,0,87
2023-10-25,21,721.215,15.9,0,89
2023-10-25,22,692.484,16.1,0,82
2023-10-25,23,666.688,16,0,79
2023-10-26,0,638.616,15.8,0,81
2023-10-26,1,594.844,15.7,0,82
2023-10-26,2,561.621,15.8,0,83
2023-10-26,3,539.735,15.4,0,81
2023-10-26,4,525.94,15.4,0,86
2023-10-26,5,529.224,15.5,0,87
2023-10-26,6,546.433,15.5,0,87
2023-10-26,7,581.375,15.4,0,86
2023-10-26,8,618.942,17.3,0,78
2023-10-26,9,630.532,20.7,0,76
2023-10-26,10,631.895,21.9,0,69
2023-10-26,11,617.542,22.3,0,65
2023-10-26,12,599.325,22.7,0,59
2023-10-26,13,594.704,22.9,0,59
2023-10-26,14,623.119,23.4,0,58
2023-10-26,15,635.15,23,0,62
2023-10-26,16,657.641,22.7,0,61
2023-10-26,17,692.601,21.7,0,63
2023-10-26,18,729.951,20.3,0,70
2023-10-26,19,750.65,19.1,0,78
2023-10-26,20,741.259,19.2,0,82
2023-10-26,21,720.867,20.4,0,83
2023-10-26,22,692.143,19.5,0,87
2023-10-26,23,668.377,20.5,0,83
2023-10-27,0,643.173,20.3,0,84
2023-10-27,1,599.534,20.6,0,83
2023-10-27,2,564.844,20.4,0,84
2023-10-27,3,541.424,19,0,87
2023-10-27,4,528.75,18.3,0,83
2023-10-27,5,529.921,18,0,78
2023-10-27,6,547.06,17.6,0,77
2023-10-27,7,584.596,17.6,0,73
2023-10-27,8,617.956,17.7,0,68
2023-10-27,9,625.383,18.1,0,59
2023-10-27,10,621.592,18.4,0,54
2023-10-27,11,595.099,19.7,0,48
2023-10-27,12,579.977,21.1,0,46
2023-10-27,13,567.673,19.3,0,43
2023-10-27,14,581.846,18.5,0,42
2023-10-27,15,592.357,18.6,0,43
2023-10-27,16,612.798,18.9,0,46
2023-10-27,17,665.348,18,0,49
2023-10-27,18,718.009,17.1,0,55
2023-10-27,19,738.53,16.3,0,57
2023-10-27,20,731.396,16.1,0,61
2023-10-27,21,710.453,16.4,0,67
2023-10-27,22,687.597,16.5,0,65
2023-10-27,23,664.637,16.5,0,63
2023-10-28,0,638.911,14.2,0,72
2023-10-28,1,595.905,14.2,0,74
2023-10-28,2,562.579,14.4,0,74
2023-10-28,3,541.543,14.6,0,73
2023-10-28,4,526.513,14.9,0,73
2023-10-28,5,526.301,14.4,0,78
2023-10-28,6,541.524,13.7,0,82
2023-10-28,7,567.798,14.5,0,82
2023-10-28,8,580.244,16.2,0,76
2023-10-28,9,572.306,17.8,0,67
2023-10-28,10,560.203,18.4,0,64
2023-10-28,11,548.8,18.7,0,61
2023-10-28,12,539.002,19.9,0,55
2023-10-28,13,528.126,19.5,0,51
2023-10-28,14,539.399,19.4,0,49
2023-10-28,15,548.264,19.7,0,47
2023-10-28,16,576.746,19.5,0,55
2023-10-28,17,628.004,18.8,0,62
2023-10-28,18,678.405,17.6,0,68
2023-10-28,19,709.612,16.4,0,73
2023-10-28,20,706.704,14.9,0,82
2023-10-28,21,693.639,16.1,0,77
2023-10-28,22,672.4,15.2,0,78
2023-10-28,23,649.967,14.9,0,82
2023-10-29,0,628.019,14.3,0,86
2023-10-29,1,587.163,13.6,0,89
2023-10-29,2,556.175,13.3,0,88
2023-10-29,3,537.492,13,0,91
2023-10-29,4,523.701,13.3,0,91
2023-10-29,5,524.571,13.6,0,90
2023-10-29,6,536.645,14,0,87
2023-10-29,7,558.629,13.2,0,87
2023-10-29,8,565.84,16.2,0,78
2023-10-29,9,548.06,19.4,0,59
2023-10-29,10,533.548,19.8,0,60
2023-10-29,11,526.927,20.6,0,57
2023-10-29,12,530.036,20.5,0,56
2023-10-29,13,529.377,20.8,0,53
2023-10-29,14,536.923,20.7,0,55
2023-10-29,15,563.133,20.8,0,56
2023-10-29,16,593.398,20.5,0,64
2023-10-29,17,627.668,20,0,69
2023-10-29,18,679.53,19.5,0,74
2023-10-29,19,713.232,19.5,0,77
2023-10-29,20,707.572,17.4,0,81
2023-10-29,21,693.535,16.4,0,86
2023-10-29,22,669.621,15.4,0,82
2023-10-29,23,647.877,15.1,0,83
2023-10-30,0,622.404,14.9,0,87
2023-10-30,1,579.048,14.7,0,88
2023-10-30,2,548.25,13.8,0,84
2023-10-30,3,528.898,12.8,0,87
2023-10-30,4,516.718,12.6,0,88
2023-10-30,5,519.669,11.9,0,89
2023-10-30,6,537.215,11.6,0,90
2023-10-30,7,571.142,15.5,0,78
2023-10-30,8,606.48,16.4,0,79
2023-10-30,9,611.106,19.9,0,65
2023-10-30,10,612.939,20.3,0,65
2023-10-30,11,609.499,20.5,0,66
2023-10-30,12,596.976,21.2,0,61
2023-10-30,13,591.012,21.1,0,61
2023-10-30,14,625.403,21.1,0,61
2023-10-30,15,637.243,20.8,0,63
2023-10-30,16,658.911,20.5,0,65
2023-10-30,17,691.728,19.9,0,65
2023-10-30,18,725.348,19.3,0,67
2023-10-30,19,743.042,17.5,0,75
2023-10-30,20,734.564,15.3,0,86
2023-10-30,21,716.306,14.1,0,88
2023-10-30,22,688.266,13.8,0,91
2023-10-30,23,661.539,13.3,0,92
2023-10-31,0,634.002,12.9,0,93
2023-10-31,1,590.371,12.8,0,94
2023-10-31,2,558.344,12.1,0,94
2023-10-31,3,536.957,12.1,0,95
2023-10-31,4,524.601,11.9,0,96
2023-10-31,5,526.234,11.6,0,96
2023-10-31,6,544.659,10.7,0,97
2023-10-31,7,578.959,11,0,97
2023-10-31,8,610.17,13.6,0,96
2023-10-31,9,610.055,18.6,0,73
2023-10-31,10,600.561,19.5,0,66
2023-10-31,11,589.964,20.4,0,62
2023-10-31,12,575.739,19.7,0,61
2023-10-31,13,564.904,20.3,0,51
2023-10-31,14,588.956,19.9,0,54
2023-10-31,15,612.075,20.2,0,52
2023-10-31,16,639.894,20.8,0,53
2023-10-31,17,681.42,20,0,59
2023-10-31,18,720.276,16.8,0,72
2023-10-31,19,739.799,15.7,0,76
2023-10-31,20,731.179,15.2,0,74
2023-10-31,21,714.041,15.6,0,74
2023-10-31,22,681.806,15.6,0,76
2023-10-31,23,658.832,15.4,0,80
2023-11-01,0,631.15,16.1,0,81
